Presentacion ml,Fecha,Hora,Tiempo 0,Tiempo 1,Tiempo 2,Tiempo 3,Tiempo 4,Temperatura Zona 1,Temperatura Zona 2,Temperatura Zona 3,Temperatura Zona 4,Temperatura Zona 5,Temperatura Zona 6,Temperatura Zona 7,Maquina,Produccion Aceptada,Botella Defectuosa,Produccion Total,Preforma,Turno,Numero de bolsas,Numero de lote,Empleado,Color,Supervisor,Reviso,Observaciones,Goal de piezas,Goal de bolsas,Goal Total
300,09/02/2021,14:00,0.60,1.30,2.70,2.40,2.40,0.00,376.90,256.00,305.00,0.00,0.00,0.00,1.00,3630.00,220.00,3850.00,20.00,1.00,11.00,F210201K,"Francisco, Elena ",Cristal,Guiliano,"Elena, Francisco","Maquina 1, Boston 300 ml. Segunda 220",NONE,NONE,NONE
300,09/02/2021,15:00,0.60,1.30,2.70,2.40,2.40,0.00,376.90,256.00,305.00,0.00,0.00,0.00,1.00,3630.00,220.00,3850.00,20.00,1.00,11.00,F210201K,"Francisco, Elena ",Cristal,Guiliano,"Elena, Francisco","Maquina 1, Boston 300 ml. Segunda 220",NONE,NONE,NONE
300,09/02/2021,16:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3630.00,220.00,3850.00,20.00,1.00,11.00,F210201K,"Francisco, Elena ",Cristal,Guiliano,"Elena, Francisco","Maquina 1, Boston 300 ml. Segunda 220",NONE,NONE,NONE
300,09/02/2021,17:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3630.00,220.00,3850.00,20.00,1.00,11.00,F210201K,"Francisco, Elena ",Cristal,Guiliano,"Elena, Francisco","Maquina 1, Boston 300 ml. Segunda 220",NONE,NONE,NONE
500,09/02/2021,07:00,1.10,1.40,1.30,2.40,2.40,801.00,320.00,409.00,358.50,0.00,0.00,0.00,2.00,5400.00,130.00,5530.00,20.00,1.00,24.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 117, Precalentada 6, Desperdicio 7",NONE,NONE,NONE
500,09/02/2021,08:00,1.10,1.40,1.30,2.40,2.40,801.00,320.00,409.00,358.50,0.00,0.00,0.00,2.00,5400.00,130.00,5530.00,20.00,1.00,24.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 117, Precalentada 6, Desperdicio 7",NONE,NONE,NONE
500,09/02/2021,09:00,1.10,1.40,1.30,2.40,2.40,801.00,320.00,409.00,358.50,0.00,0.00,0.00,2.00,5400.00,130.00,5530.00,20.00,1.00,24.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 117, Precalentada 6, Desperdicio 7",NONE,NONE,NONE
500,09/02/2021,10:00,1.10,1.40,1.30,2.40,2.40,801.00,320.00,409.00,358.50,0.00,0.00,0.00,2.00,5400.00,130.00,5530.00,20.00,1.00,24.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 117, Precalentada 6, Desperdicio 7",NONE,NONE,NONE
500,09/02/2021,11:00,1.10,1.40,1.30,2.40,2.40,801.00,311.00,409.00,341.50,0.00,0.00,0.00,2.00,5400.00,130.00,5530.00,20.00,1.00,24.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 117, Precalentada 6, Desperdicio 7",NONE,NONE,NONE
500,09/02/2021,12:00,1.10,1.40,1.30,2.40,2.40,796.00,311.00,409.00,341.50,0.00,0.00,0.00,2.00,5400.00,130.00,5530.00,20.00,1.00,24.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 117, Precalentada 6, Desperdicio 7",NONE,NONE,NONE
500,09/02/2021,13:00,1.10,1.40,1.30,2.40,2.40,787.00,305.00,410.00,327.40,0.00,0.00,0.00,2.00,5400.00,130.00,5530.00,20.00,1.00,24.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 117, Precalentada 6, Desperdicio 7",NONE,NONE,NONE
500,09/02/2021,14:00,1.10,1.40,1.30,2.40,2.40,787.00,305.00,410.00,327.40,0.00,0.00,0.00,2.00,5400.00,130.00,5530.00,20.00,1.00,24.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 117, Precalentada 6, Desperdicio 7",NONE,NONE,NONE
500,09/02/2021,15:00,1.10,1.40,1.30,2.40,2.40,787.00,305.00,410.00,327.40,0.00,0.00,0.00,2.00,5400.00,130.00,5530.00,20.00,1.00,24.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 117, Precalentada 6, Desperdicio 7",NONE,NONE,NONE
500,09/02/2021,16:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5400.00,130.00,5530.00,20.00,1.00,24.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 117, Precalentada 6, Desperdicio 7",NONE,NONE,NONE
500,09/02/2021,17:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5400.00,130.00,5530.00,20.00,1.00,24.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 117, Precalentada 6, Desperdicio 7",NONE,NONE,NONE
300,08/01/2021,07:00,0.60,1.30,2.80,2.50,2.50,380.00,364.00,311.00,0.00,0.00,0.00,0.00,1.00,330.00,132.00,462.00,20.60,1.00,10.00,F210201K,Francisco,Cristal,Guiliano,Elena,"Maquina 1, Boston 300 ml. Segunda 132",NONE,NONE,NONE
300,08/01/2021,08:00,0.60,1.30,2.80,2.50,2.50,380.00,364.00,311.00,0.00,0.00,0.00,0.00,1.00,330.00,132.00,462.00,20.60,1.00,10.00,F210201K,Francisco,Cristal,Guiliano,Elena,"Maquina 1, Boston 300 ml. Segunda 132",NONE,NONE,NONE
300,08/01/2021,09:00,0.60,1.30,2.80,2.50,2.50,380.00,364.00,311.00,0.00,0.00,0.00,0.00,1.00,330.00,132.00,462.00,20.60,1.00,10.00,F210201K,Francisco,Cristal,Guiliano,Elena,"Maquina 1, Boston 300 ml. Segunda 132",NONE,NONE,NONE
300,08/01/2021,10:00,0.60,1.30,2.80,2.50,2.50,376.00,260.00,309.00,0.00,0.00,0.00,0.00,1.00,330.00,132.00,462.00,20.60,1.00,10.00,F210201K,Francisco,Cristal,Guiliano,Elena,"Maquina 1, Boston 300 ml. Segunda 132",NONE,NONE,NONE
300,08/01/2021,11:00,0.60,1.30,2.80,2.50,2.50,376.00,260.00,309.00,0.00,0.00,0.00,0.00,1.00,330.00,132.00,462.00,20.60,1.00,10.00,F210201K,Francisco,Cristal,Guiliano,Elena,"Maquina 1, Boston 300 ml. Segunda 132",NONE,NONE,NONE
300,08/01/2021,12:00,0.60,1.30,2.80,2.50,2.50,376.00,260.00,309.00,0.00,0.00,0.00,0.00,1.00,330.00,132.00,462.00,20.60,1.00,10.00,F210201K,Francisco,Cristal,Guiliano,Elena,"Maquina 1, Boston 300 ml. Segunda 132",NONE,NONE,NONE
300,08/01/2021,13:00,0.60,1.30,2.80,2.50,2.50,376.00,258.00,309.00,0.00,0.00,0.00,0.00,1.00,330.00,132.00,462.00,20.60,1.00,10.00,F210201K,Francisco,Cristal,Guiliano,Elena,"Maquina 1, Boston 300 ml. Segunda 132",NONE,NONE,NONE
300,08/01/2021,14:00,0.60,1.30,2.80,2.50,2.50,376.00,258.00,309.00,0.00,0.00,0.00,0.00,1.00,330.00,132.00,462.00,20.60,1.00,10.00,F210201K,Francisco,Cristal,Guiliano,Elena,"Maquina 1, Boston 300 ml. Segunda 132",NONE,NONE,NONE
300,08/01/2021,15:00,0.60,1.30,2.80,2.50,2.50,376.00,258.00,309.00,0.00,0.00,0.00,0.00,1.00,330.00,132.00,462.00,20.60,1.00,10.00,F210201K,Francisco,Cristal,Guiliano,Elena,"Maquina 1, Boston 300 ml. Segunda 132",NONE,NONE,NONE
300,08/01/2021,16:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,330.00,132.00,462.00,20.60,1.00,10.00,F210201K,Francisco,Cristal,Guiliano,Elena,"Maquina 1, Boston 300 ml. Segunda 132",NONE,NONE,NONE
300,08/01/2021,17:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,330.00,132.00,462.00,20.60,1.00,10.00,F210201K,Francisco,Cristal,Guiliano,Elena,"Maquina 1, Boston 300 ml. Segunda 132",NONE,NONE,NONE
500,08/02/2021,07:00,1.10,1.40,1.30,2.40,2.40,746.00,293.00,401.00,350.00,0.00,0.00,0.00,2.00,4500.00,122.00,4622.00,20.00,1.00,20.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 88, Precalentada 31, Desperdicio 3.",NONE,NONE,NONE
500,08/02/2021,08:00,1.10,1.40,1.30,2.40,2.40,746.00,293.00,401.00,350.00,0.00,0.00,0.00,2.00,4500.00,122.00,4622.00,20.00,1.00,20.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 88, Precalentada 31, Desperdicio 3.",NONE,NONE,NONE
500,08/02/2021,09:00,1.10,1.40,1.30,2.40,2.40,746.00,293.00,401.00,350.00,0.00,0.00,0.00,2.00,4500.00,122.00,4622.00,20.00,1.00,20.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 88, Precalentada 31, Desperdicio 3.",NONE,NONE,NONE
500,08/02/2021,10:00,1.10,1.40,1.30,2.40,2.40,746.00,293.00,401.00,350.00,0.00,0.00,0.00,2.00,4500.00,122.00,4622.00,20.00,1.00,20.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 88, Precalentada 31, Desperdicio 3.",NONE,NONE,NONE
500,08/02/2021,11:00,1.10,1.40,1.30,2.40,2.40,746.00,293.00,401.00,350.00,0.00,0.00,0.00,2.00,4500.00,122.00,4622.00,20.00,1.00,20.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 88, Precalentada 31, Desperdicio 3.",NONE,NONE,NONE
500,08/02/2021,12:00,1.10,1.40,1.30,2.40,2.40,746.00,293.00,401.00,350.00,0.00,0.00,0.00,2.00,4500.00,122.00,4622.00,20.00,1.00,20.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 88, Precalentada 31, Desperdicio 3.",NONE,NONE,NONE
500,08/02/2021,13:00,1.10,1.40,1.30,2.40,2.40,746.00,293.00,401.00,350.00,0.00,0.00,0.00,2.00,4500.00,122.00,4622.00,20.00,1.00,20.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 88, Precalentada 31, Desperdicio 3.",NONE,NONE,NONE
500,08/02/2021,14:00,1.10,1.40,1.30,2.40,2.40,746.00,293.00,401.00,350.00,0.00,0.00,0.00,2.00,4500.00,122.00,4622.00,20.00,1.00,20.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 88, Precalentada 31, Desperdicio 3.",NONE,NONE,NONE
500,08/02/2021,15:00,1.10,1.40,1.30,2.40,2.40,746.00,293.00,401.00,350.00,0.00,0.00,0.00,2.00,4500.00,122.00,4622.00,20.00,1.00,20.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 88, Precalentada 31, Desperdicio 3.",NONE,NONE,NONE
500,08/02/2021,16:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,4500.00,122.00,4622.00,20.00,1.00,20.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 88, Precalentada 31, Desperdicio 3.",NONE,NONE,NONE
500,08/02/2021,17:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,4500.00,122.00,4622.00,20.00,1.00,20.00,F210201K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 88, Precalentada 31, Desperdicio 3.",NONE,NONE,NONE
300,05/02/2021,07:00,0.60,1.30,2.80,2.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,242.00,242.00,20.60,1.00,0.00,F200603K,Francisco,Cristal,Guiliano,Elena ,"Maquina 1, Boston 300 ml. Segunda 242",NONE,NONE,NONE
300,05/02/2021,08:00,0.60,1.30,2.80,2.50,2.50,388.00,265.00,365.00,0.00,0.00,0.00,0.00,1.00,0.00,242.00,242.00,20.60,1.00,0.00,F200603K,Francisco,Cristal,Guiliano,Elena ,"Maquina 1, Boston 300 ml. Segunda 242",NONE,NONE,NONE
300,05/02/2021,09:00,0.60,1.30,2.80,2.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,242.00,242.00,20.60,1.00,0.00,F200603K,Francisco,Cristal,Guiliano,Elena ,"Maquina 1, Boston 300 ml. Segunda 242",NONE,NONE,NONE
300,05/02/2021,10:00,0.60,1.30,2.80,2.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,242.00,242.00,20.60,1.00,0.00,F200603K,Francisco,Cristal,Guiliano,Elena ,"Maquina 1, Boston 300 ml. Segunda 242",NONE,NONE,NONE
300,05/02/2021,11:00,0.60,1.30,2.80,2.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,242.00,242.00,20.60,1.00,0.00,F200603K,Francisco,Cristal,Guiliano,Elena ,"Maquina 1, Boston 300 ml. Segunda 242",NONE,NONE,NONE
300,05/02/2021,12:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,242.00,242.00,20.60,1.00,0.00,F200603K,Francisco,Cristal,Guiliano,Elena ,"Maquina 1, Boston 300 ml. Segunda 242",NONE,NONE,NONE
300,05/02/2021,13:00,0.00,0.00,0.00,0.00,0.00,377.00,269.00,335.00,0.00,0.00,0.00,0.00,1.00,0.00,242.00,242.00,20.60,1.00,0.00,F200603K,Francisco,Cristal,Guiliano,Elena ,"Maquina 1, Boston 300 ml. Segunda 242",NONE,NONE,NONE
300,05/02/2021,14:00,0.00,0.00,0.00,0.00,0.00,377.00,269.00,335.00,0.00,0.00,0.00,0.00,1.00,0.00,242.00,242.00,20.60,1.00,0.00,F200603K,Francisco,Cristal,Guiliano,Elena ,"Maquina 1, Boston 300 ml. Segunda 242",NONE,NONE,NONE
300,05/02/2021,15:00,0.00,0.00,0.00,0.00,0.00,377.00,269.00,335.00,0.00,0.00,0.00,0.00,1.00,0.00,242.00,242.00,20.60,1.00,0.00,F200603K,Francisco,Cristal,Guiliano,Elena ,"Maquina 1, Boston 300 ml. Segunda 242",NONE,NONE,NONE
300,05/02/2021,16:00,0.00,0.00,0.00,0.00,0.00,377.00,269.00,335.00,0.00,0.00,0.00,0.00,1.00,0.00,242.00,242.00,20.60,1.00,0.00,F200603K,Francisco,Cristal,Guiliano,Elena ,"Maquina 1, Boston 300 ml. Segunda 242",NONE,NONE,NONE
300,05/02/2021,17:00,0.00,0.00,0.00,0.00,0.00,377.00,261.00,310.00,0.00,0.00,0.00,0.00,1.00,0.00,242.00,242.00,20.60,1.00,0.00,F200603K,Francisco,Cristal,Guiliano,Elena ,"Maquina 1, Boston 300 ml. Segunda 242",NONE,NONE,NONE
500,05/02/2021,07:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,4500.00,449.00,4949.00,20.00,1.00,20.00,F200603K,"Rayo, Bety, Polo",Cristal,Guiliano,"Bety, Rayo, Polo","Se trabajo  a las 11 por descomposicion de maquina. Maquina 2, Salsera 500 ml. Segunda, 227, Quemada 15, Precalentada 23, Desperdicio 184.",NONE,NONE,NONE
500,05/02/2021,08:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,4500.00,449.00,4949.00,20.00,1.00,20.00,F200603K,"Rayo, Bety, Polo",Cristal,Guiliano,"Bety, Rayo, Polo","Se trabajo  a las 11 por descomposicion de maquina. Maquina 2, Salsera 500 ml. Segunda, 227, Quemada 15, Precalentada 23, Desperdicio 184.",NONE,NONE,NONE
500,05/02/2021,09:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,4500.00,449.00,4949.00,20.00,1.00,20.00,F200603K,"Rayo, Bety, Polo",Cristal,Guiliano,"Bety, Rayo, Polo","Se trabajo  a las 11 por descomposicion de maquina. Maquina 2, Salsera 500 ml. Segunda, 227, Quemada 15, Precalentada 23, Desperdicio 184.",NONE,NONE,NONE
500,05/02/2021,10:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,4500.00,449.00,4949.00,20.00,1.00,20.00,F200603K,"Rayo, Bety, Polo",Cristal,Guiliano,"Bety, Rayo, Polo","Se trabajo  a las 11 por descomposicion de maquina. Maquina 2, Salsera 500 ml. Segunda, 227, Quemada 15, Precalentada 23, Desperdicio 184.",NONE,NONE,NONE
500,05/02/2021,11:00,1.10,1.40,1.30,2.40,2.40,755.00,290.00,405.00,348.00,0.00,0.00,0.00,2.00,4500.00,449.00,4949.00,20.00,1.00,20.00,F200603K,"Rayo, Bety, Polo",Cristal,Guiliano,"Bety, Rayo, Polo","Se trabajo  a las 11 por descomposicion de maquina. Maquina 2, Salsera 500 ml. Segunda, 227, Quemada 15, Precalentada 23, Desperdicio 184.",NONE,NONE,NONE
500,05/02/2021,12:00,1.10,1.40,1.30,2.40,2.40,755.00,290.00,405.00,348.00,0.00,0.00,0.00,2.00,4500.00,449.00,4949.00,20.00,1.00,20.00,F200603K,"Rayo, Bety, Polo",Cristal,Guiliano,"Bety, Rayo, Polo","Se trabajo  a las 11 por descomposicion de maquina. Maquina 2, Salsera 500 ml. Segunda, 227, Quemada 15, Precalentada 23, Desperdicio 184.",NONE,NONE,NONE
500,05/02/2021,13:00,1.10,1.40,1.30,2.40,2.40,755.00,290.00,405.00,348.00,0.00,0.00,0.00,2.00,4500.00,449.00,4949.00,20.00,1.00,20.00,F200603K,"Rayo, Bety, Polo",Cristal,Guiliano,"Bety, Rayo, Polo","Se trabajo  a las 11 por descomposicion de maquina. Maquina 2, Salsera 500 ml. Segunda, 227, Quemada 15, Precalentada 23, Desperdicio 184.",NONE,NONE,NONE
500,05/02/2021,14:00,1.10,1.40,1.30,2.40,2.40,755.00,290.00,405.00,348.00,0.00,0.00,0.00,2.00,4500.00,449.00,4949.00,20.00,1.00,20.00,F200603K,"Rayo, Bety, Polo",Cristal,Guiliano,"Bety, Rayo, Polo","Se trabajo  a las 11 por descomposicion de maquina. Maquina 2, Salsera 500 ml. Segunda, 227, Quemada 15, Precalentada 23, Desperdicio 184.",NONE,NONE,NONE
500,05/02/2021,15:00,1.10,1.40,1.30,2.40,2.40,745.00,269.00,401.00,340.00,0.00,0.00,0.00,2.00,4500.00,449.00,4949.00,20.00,1.00,20.00,F200603K,"Rayo, Bety, Polo",Cristal,Guiliano,"Bety, Rayo, Polo","Se trabajo  a las 11 por descomposicion de maquina. Maquina 2, Salsera 500 ml. Segunda, 227, Quemada 15, Precalentada 23, Desperdicio 184.",NONE,NONE,NONE
500,05/02/2021,16:00,1.10,1.40,1.30,2.40,2.40,745.00,269.00,401.00,340.00,0.00,0.00,0.00,2.00,4500.00,449.00,4949.00,20.00,1.00,20.00,F200603K,"Rayo, Bety, Polo",Cristal,Guiliano,"Bety, Rayo, Polo","Se trabajo  a las 11 por descomposicion de maquina. Maquina 2, Salsera 500 ml. Segunda, 227, Quemada 15, Precalentada 23, Desperdicio 184.",NONE,NONE,NONE
500,05/02/2021,17:00,1.10,1.40,1.30,2.40,2.40,745.00,269.00,401.00,340.00,0.00,0.00,0.00,2.00,4500.00,449.00,4949.00,20.00,1.00,20.00,F200603K,"Rayo, Bety, Polo",Cristal,Guiliano,"Bety, Rayo, Polo","Se trabajo  a las 11 por descomposicion de maquina. Maquina 2, Salsera 500 ml. Segunda, 227, Quemada 15, Precalentada 23, Desperdicio 184.",NONE,NONE,NONE
300,04/02/2021,07:00,1.00,1.30,2.80,2.40,2.40,388.00,265.00,365.00,0.00,0.00,0.00,0.00,1.00,4950.00,118.00,5068.00,20.60,1.00,15.00,F210125K,"Francisco, Elena ",Cristal,Guiliano,UNKNOWN,"Maquina 1, Boston 300 ml. Segunda 110, Desperdicio 8.",NONE,NONE,NONE
300,04/02/2021,08:00,1.00,1.30,2.80,2.40,2.40,386.00,263.00,363.00,0.00,0.00,0.00,0.00,1.00,4950.00,118.00,5068.00,20.60,1.00,15.00,F210125K,"Francisco, Elena ",Cristal,Guiliano,UNKNOWN,"Maquina 1, Boston 300 ml. Segunda 110, Desperdicio 8.",NONE,NONE,NONE
300,04/02/2021,09:00,1.00,1.30,2.80,2.40,2.40,386.00,263.00,363.00,0.00,0.00,0.00,0.00,1.00,4950.00,118.00,5068.00,20.60,1.00,15.00,F210125K,"Francisco, Elena ",Cristal,Guiliano,UNKNOWN,"Maquina 1, Boston 300 ml. Segunda 110, Desperdicio 8.",NONE,NONE,NONE
300,04/02/2021,10:00,1.00,1.30,2.80,2.40,2.40,386.00,263.00,363.00,0.00,0.00,0.00,0.00,1.00,4950.00,118.00,5068.00,20.60,1.00,15.00,F210125K,"Francisco, Elena ",Cristal,Guiliano,UNKNOWN,"Maquina 1, Boston 300 ml. Segunda 110, Desperdicio 8.",NONE,NONE,NONE
300,04/02/2021,11:00,1.00,1.30,2.80,2.40,2.40,386.00,263.00,363.00,0.00,0.00,0.00,0.00,1.00,4950.00,118.00,5068.00,20.60,1.00,15.00,F210125K,"Francisco, Elena ",Cristal,Guiliano,UNKNOWN,"Maquina 1, Boston 300 ml. Segunda 110, Desperdicio 8.",NONE,NONE,NONE
300,04/02/2021,12:00,1.00,1.30,2.80,2.40,2.40,386.00,263.00,363.00,0.00,0.00,0.00,0.00,1.00,4950.00,118.00,5068.00,20.60,1.00,15.00,F210125K,"Francisco, Elena ",Cristal,Guiliano,UNKNOWN,"Maquina 1, Boston 300 ml. Segunda 110, Desperdicio 8.",NONE,NONE,NONE
300,04/02/2021,13:00,1.00,1.30,2.80,2.40,2.40,386.00,263.00,363.00,0.00,0.00,0.00,0.00,1.00,4950.00,118.00,5068.00,20.60,1.00,15.00,F210125K,"Francisco, Elena ",Cristal,Guiliano,UNKNOWN,"Maquina 1, Boston 300 ml. Segunda 110, Desperdicio 8.",NONE,NONE,NONE
300,04/02/2021,14:00,1.00,1.30,2.80,2.40,2.40,386.00,263.00,363.00,0.00,0.00,0.00,0.00,1.00,4950.00,118.00,5068.00,20.60,1.00,15.00,F210125K,"Francisco, Elena ",Cristal,Guiliano,UNKNOWN,"Maquina 1, Boston 300 ml. Segunda 110, Desperdicio 8.",NONE,NONE,NONE
300,04/02/2021,15:00,1.00,1.30,2.80,2.40,2.40,386.00,263.00,363.00,0.00,0.00,0.00,0.00,1.00,4950.00,118.00,5068.00,20.60,1.00,15.00,F210125K,"Francisco, Elena ",Cristal,Guiliano,UNKNOWN,"Maquina 1, Boston 300 ml. Segunda 110, Desperdicio 8.",NONE,NONE,NONE
300,04/02/2021,16:00,1.00,1.30,2.80,2.40,2.40,386.00,263.00,363.00,0.00,0.00,0.00,0.00,1.00,4950.00,118.00,5068.00,20.60,1.00,15.00,F210125K,"Francisco, Elena ",Cristal,Guiliano,UNKNOWN,"Maquina 1, Boston 300 ml. Segunda 110, Desperdicio 8.",NONE,NONE,NONE
300,04/02/2021,17:00,1.00,1.30,2.80,2.40,2.40,386.00,263.00,363.00,0.00,0.00,0.00,0.00,1.00,4950.00,118.00,5068.00,20.60,1.00,15.00,F210125K,"Francisco, Elena ",Cristal,Guiliano,UNKNOWN,"Maquina 1, Boston 300 ml. Segunda 110, Desperdicio 8.",NONE,NONE,NONE
500,04/02/2021,07:00,1.10,1.40,1.40,2.40,2.40,815.00,303.00,413.00,359.00,0.00,0.00,0.00,2.00,4725.00,355.00,5080.00,20.00,1.00,21.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","9am se paro maquina porque se movio la boquilla. Se descompuso la maquina a las 3:30 pm. Maquina 2, Salsera 500 ml.  Segunda 252, Precalentada 67, Desperdicio 28, Quemada 8.",NONE,NONE,NONE
500,04/02/2021,08:00,1.10,1.40,1.40,2.40,2.40,815.00,303.00,413.00,359.00,0.00,0.00,0.00,2.00,4725.00,355.00,5080.00,20.00,1.00,21.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","9am se paro maquina porque se movio la boquilla. Se descompuso la maquina a las 3:30 pm. Maquina 2, Salsera 500 ml.  Segunda 252, Precalentada 67, Desperdicio 28, Quemada 8.",NONE,NONE,NONE
500,04/02/2021,09:00,1.10,1.40,1.40,2.40,2.40,815.00,303.00,413.00,359.00,0.00,0.00,0.00,2.00,4725.00,355.00,5080.00,20.00,1.00,21.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","9am se paro maquina porque se movio la boquilla. Se descompuso la maquina a las 3:30 pm. Maquina 2, Salsera 500 ml.  Segunda 252, Precalentada 67, Desperdicio 28, Quemada 8.",NONE,NONE,NONE
500,04/02/2021,10:00,1.10,1.40,1.40,2.40,2.40,704.00,276.00,410.00,329.60,0.00,0.00,0.00,2.00,4725.00,355.00,5080.00,20.00,1.00,21.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","9am se paro maquina porque se movio la boquilla. Se descompuso la maquina a las 3:30 pm. Maquina 2, Salsera 500 ml.  Segunda 252, Precalentada 67, Desperdicio 28, Quemada 8.",NONE,NONE,NONE
500,04/02/2021,11:00,1.10,1.40,1.40,2.40,2.40,704.00,276.00,410.00,329.60,0.00,0.00,0.00,2.00,4725.00,355.00,5080.00,20.00,1.00,21.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","9am se paro maquina porque se movio la boquilla. Se descompuso la maquina a las 3:30 pm. Maquina 2, Salsera 500 ml.  Segunda 252, Precalentada 67, Desperdicio 28, Quemada 8.",NONE,NONE,NONE
500,04/02/2021,12:00,1.10,1.40,1.40,2.40,2.40,704.00,276.00,410.00,329.60,0.00,0.00,0.00,2.00,4725.00,355.00,5080.00,20.00,1.00,21.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","9am se paro maquina porque se movio la boquilla. Se descompuso la maquina a las 3:30 pm. Maquina 2, Salsera 500 ml.  Segunda 252, Precalentada 67, Desperdicio 28, Quemada 8.",NONE,NONE,NONE
